zcr,rms_energy,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,sp_centroid,sp_rolloff,sp_bw,label
0.12957311559606483,0.052311133045737666,-242.17610832496925,101.24888072190461,-24.427369557597018,9.274132881382549,-14.929153686044392,-2.9992125260091766,0.04152752710851254,20.066537934320944,-2.378427574273061,2.4318183403876095,0.869396418126093,5.0917772811803,-5.589754757988784,2028.4302690049078,3476.0172526041665,1995.6727906940525,Cat
0.04346378168202765,0.03894344202247083,-308.9975834859681,117.03363947714529,25.201755008389874,26.467918236272126,11.705899929670695,26.462621090049566,10.357131831382278,9.824854918957305,-0.9083059707544916,8.900632465489998,3.2389494498959883,8.842624480548542,2.2836043263360652,1370.3345364057873,2994.6533203125,2199.876641775192,Cat
0.1378415718605991,0.041251664287045874,-326.5705099501368,82.6131322131179,-21.692985401244208,2.2616719743623164,-0.8475317120002711,13.410376977810662,-3.4817005932880436,6.108104553880505,-3.7255943401068587,1.5125400359454793,1.8167922511216132,3.1944537240720017,7.410896653815898,2510.7663389814284,5308.8276524697585,2431.1541834714744,Cat
0.13810899522569445,0.06913065742615059,-231.47809858675356,90.6983249452379,-24.72844417669155,11.782148000818712,-10.835353980323783,-5.464319778537309,-0.828539509360713,18.74711702488087,-1.6033667429453797,1.914409251400718,-0.4450978162112059,3.657489119304551,-2.6135990380964897,2202.9818114375735,3724.0478515625,2044.6115188471626,Cat
0.13304426483294932,0.0048965011307034075,-434.14030055736066,73.61571914039999,-2.1966989342518115,23.298872636210533,4.138634548758581,11.756493542600886,1.332720715741408,3.849516187807382,-4.251771063402226,0.6409453605108547,-2.541502504073049,7.768932911005163,-1.6682650715387362,2799.8770627218596,6182.4604649697585,2748.638714170295,Cat
0.16321419570852536,0.04181906900202055,-477.0404429633497,30.798213231398762,-26.342458730606438,1.8692715346881872,5.771518957230352,10.15795060401688,-6.757618462297773,-5.357211469676912,-6.082798373039966,-3.974445197156154,3.93430208837107,4.050413335111284,5.7047070082671905,2499.6299463951977,4547.673576108871,1997.0802338868684,Cat
0.05768244167626728,0.013614308254252519,-460.3475758073517,162.34230985949117,29.36332239052667,-1.4778317677260544,-48.20366106906794,-6.3598452078581955,-0.5239496833305755,-1.0403919521427374,-7.0363859832286835,12.245952893906887,-12.577457075020135,-1.3726015473943427,0.5819369752972906,1064.281175863939,1473.4367124495968,1401.8242016363602,Cat
0.12599456365207373,0.0055282049375684926,-420.7578705818422,78.70244549166772,-6.074347784579624,21.099225716656804,3.7036544028240415,9.40976121760733,-0.2820528609343388,4.1608902363939215,-4.017426691863531,1.0115649045063053,-3.713626418520229,7.4870153324944635,0.8254407706073902,2653.988673626325,5687.841796875,2635.194127528617,Cat
0.16826262297453703,0.04089254820603485,-484.1785138448079,36.448838921056854,-31.86570980096305,5.833184622176406,5.8385204270620035,6.162926411946063,-10.895776263472658,-7.1183006094975605,-5.113814799253036,-1.248075834027043,5.49238467451047,3.347422643530148,4.358543639761154,2554.039495424305,4535.7798258463545,1962.4184502277033,Cat
0.02884684619815668,0.07860157243919573,-383.74743214180944,24.246510598516682,-5.8202009001909865,7.32457716344139,-1.5476158882066402,3.273549021320409,0.14454231091908046,0.6343640256587262,-1.0230810872970089,-0.5831490587528949,2.333235471067341,3.850869784157397,5.173553061787434,581.0043679569166,1130.5427797379032,558.3345468736774,Cat
0.13051576967592593,0.0028178126042432807,-441.98634522049514,74.31925805409749,1.15254563783054,20.269796216377504,4.709135439660814,12.424888689208913,3.651056058152958,7.169705392516874,-4.5806502713735595,-0.611916931277072,-6.5518590876901595,1.247795417525426,-3.3624367256545358,2831.0976035163103,6305.9885660807295,2818.7755821723777,Cat
0.07767740885416667,0.007348229182767867,-537.9745300434254,14.002901271537498,-16.0720281512649,1.4602841801113553,-2.697844435495359,1.36516817190029,-3.624280071920819,0.7751770783905629,-2.6483947542254573,-1.4593294457428985,-3.0319260910705284,-0.4021197060743968,-1.021252094319573,1132.950788392924,2104.322306315104,833.4377863238691,Cat
0.14631336405529954,0.09577905345592252,-261.760139324698,72.22253685475495,-33.375276619800225,10.764570748613727,-0.6703486432265576,4.75470887021535,-11.392582250080899,7.308610372004971,4.407888258073462,6.535916358301167,2.85188053417865,0.4996823109171358,0.030816661528727977,2568.368173452972,5033.460653981855,2293.0459782564994,Cat
0.15034315321180555,0.03375743918823665,-325.7641991862544,78.52054112928884,-11.95228604475657,6.946650341567066,-1.8804813418537378,6.370340374332887,-4.07555498091366,6.5606281873942525,-0.48252496702803505,10.261785259953252,4.052846862003207,-1.5982274734932516,-3.982342970109096,2729.314262135708,5851.0498046875,2616.3981026966544,Cat
0.07486979166666667,0.0397380146206598,-358.0570763481988,101.52660436983462,-9.926121529605654,15.635368549161488,13.921009653144413,21.69020291776569,-0.9998950634013724,12.099668689210105,9.951456040143967,7.257833585419037,16.10435713524068,8.736670260628065,16.385662479395116,1589.8893548663896,3117.878214518229,1918.2592721674043,Cat
0.11031313295717593,0.022233128368177132,-514.7311238182915,14.604875894608321,-29.54192840059598,20.501375253553743,-7.080163358814186,13.552215165010205,-3.073323004223682,2.376752346202179,-1.6562071674399905,2.7054672388842813,-4.291109244718596,-4.47963715179099,9.09485203517532,1829.2589030267225,3183.026123046875,1185.3906151745225,Cat
0.01995849609375,0.014612131226239836,-561.8260002842655,8.123812675476074,-7.515359752776998,1.1759683035865978,-5.73219192855888,0.8041078600066679,-3.858232589231597,0.1592721966681657,-2.657224485926606,2.5973758981735617,1.3916523460712698,2.5683483669051417,3.932053609578698,379.2130646968162,705.21240234375,295.2501163251232,Cat
0.09809479890046297,0.018027040406768384,-395.4092945522732,94.72267055511475,0.7892268136557605,37.45324592678635,11.511082733532897,10.691608778442498,3.136687510681373,4.3024835140547815,4.921851150553535,13.698925966396928,2.886350412749582,5.471741229709652,-1.10002467788204,2013.1621414047124,4103.769938151042,2254.008582159412,Cat
0.13956931785300927,0.20945592913280794,-285.59891942695333,52.72997171404185,-54.24886229441122,0.2885999272542971,25.996396064482354,8.298506201693305,-5.602570543410601,17.093920570418792,3.7555456766513764,-6.81405219739234,-7.5989536101481425,-6.017112010020624,-0.5323897433225755,1939.3110675446396,2749.969482421875,1344.509605094182,Cat
0.03512234157986111,0.05288351770852589,-352.7431350284153,99.37527082584522,-3.745399981288722,16.42951198308556,10.85349076282647,15.605478902105931,7.370912004124235,11.135152562900826,11.669792787896263,19.673335634378923,17.339354493551784,11.532986857272961,4.946278582982443,1349.7096661531264,2907.4808756510415,2076.7179903190367,Cat
0.10149468315972222,0.047410071902246324,-408.07927435415763,19.651781913112952,-35.64196928515944,14.020761960604297,-7.349159270257655,15.795254191814887,-3.258031280379294,-0.1811662089484916,-10.785804473631153,0.8154559884203115,2.3937009217032164,-6.960591473832244,7.673537244425258,1905.2741596770632,3530.897013346354,1413.2414273068143,Cat
